frame,p1_health,p2_health,p1_damage_event,0x080,0x074,0x070,0x0D0,0x094,0x0C0,0x19C
485,43910,65536,0,0,4294965006,65496,69,4294887867,0,2
486,43910,65536,0,0,4294965006,65496,69,4294887867,0,2
487,43910,65536,0,0,4294965006,65496,69,4294887867,0,2
488,43910,65536,0,0,4294965006,65496,69,4294887867,0,2
489,43910,65536,0,0,4294965005,65496,69,4294887867,0,2
490,43910,65536,0,0,4294965005,65496,69,4294887867,0,2
491,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
492,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
493,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
494,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
495,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
496,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
497,43910,65536,0,0,4294965005,65496,70,4294887867,0,2
498,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
499,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
500,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
501,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
502,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
503,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
504,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
505,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
506,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
507,43910,65536,0,0,4294965005,65496,71,4294887867,0,2
508,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
509,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
510,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
511,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
512,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
513,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
514,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
515,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
516,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
517,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
518,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
519,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
520,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
521,43910,65536,0,0,4294965004,65496,71,4294887867,0,2
522,43910,65536,0,0,4294965004,65496,72,4294887867,0,2
523,43910,65536,0,0,4294965004,65496,72,4294887867,0,2
524,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
525,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
526,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
527,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
528,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
529,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
530,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
531,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
532,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
533,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
534,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
535,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
536,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
537,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
538,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
539,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
540,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
541,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
542,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
543,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
544,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
545,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
546,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
547,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
548,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
549,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
550,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
551,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
552,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
553,43910,65536,0,0,4294965004,65496,73,4294887867,0,2
554,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
555,43910,65536,0,0,4294965004,65495,75,4294887867,0,2
556,43910,65536,0,0,4294965004,65495,75,4294887867,0,2
557,43910,65536,0,0,4294965004,65495,75,4294887867,0,2
558,43910,65536,0,0,4294965004,65495,75,4294887867,0,2
559,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
560,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
561,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
562,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
563,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
564,43910,65536,0,0,4294965004,65496,75,4294887867,0,2
565,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
566,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
567,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
568,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
569,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
570,43910,65536,0,0,4294965004,65496,75,4294887867,260752,2
571,43910,65536,0,0,4294965004,65496,75,4294887867,260752,2
572,43910,65536,0,0,4294965004,65496,75,4294887867,260752,2
573,43910,65536,0,0,4294965004,65496,75,4294887867,260752,2
574,43910,65536,0,0,4294965004,65496,75,4294887867,260752,2
575,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
576,43910,65536,0,0,4294965004,65495,75,4294887867,260752,2
577,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
578,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
579,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
580,43910,65536,0,0,4294965004,65496,76,4294887867,260752,2
581,43910,65536,0,0,4294965004,65496,76,4294887867,260752,2
582,43910,65536,0,0,4294965004,65496,76,4294887867,260752,2
583,43910,65536,0,0,4294965004,65496,76,4294887867,260752,2
584,43910,65536,0,0,4294965004,65496,76,4294887867,260752,2
585,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
586,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
587,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
588,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
589,43910,65536,0,0,4294965004,65495,76,4294887867,260752,2
590,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
591,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
592,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
593,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
594,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
595,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
596,43910,65536,0,0,4294965003,65495,76,4294887867,260752,2
597,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
598,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
599,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
600,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
601,43910,65536,0,0,4294965003,65496,76,4294887867,260752,2
602,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
603,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
604,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
605,43910,65536,0,0,4294965003,65495,77,4294887867,260752,2
606,43910,65536,0,0,4294965003,65495,77,4294887867,260752,2
607,43910,65536,0,0,4294965003,65495,77,4294887867,260752,2
608,43910,65536,0,0,4294965003,65495,77,4294887867,260752,2
609,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
610,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
611,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
612,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
613,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
614,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
615,43910,65536,0,0,4294965003,65495,77,4294887867,260752,2
616,43910,65536,0,0,4294965003,65495,77,4294887867,260752,2
617,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
618,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
619,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
620,43910,65536,0,0,4294965003,65496,77,4294887867,260752,2
621,43910,65536,0,0,4294965003,65496,78,4294887867,260752,2
622,43910,65536,0,0,4294965003,65496,78,4294887867,260752,2
623,43910,65536,0,0,4294965003,65496,78,4294887867,260752,2
624,43910,65536,0,0,4294965003,65496,78,4294887867,260752,2
625,43910,65536,0,0,4294965003,65495,80,4294887867,260752,2
626,43910,65536,0,0,4294965003,65495,80,4294887867,260752,2
627,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
628,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
629,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
630,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
631,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
632,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
633,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
634,43910,65536,0,0,4294965003,65496,80,4294887867,260752,2
635,43910,65536,0,0,4294965003,65495,80,4294887867,260752,2
636,43910,65536,0,0,4294965003,65495,80,4294887867,260752,2
637,43910,65536,0,0,4294965003,65495,80,4294887867,260752,2
638,43910,65536,0,0,4294965003,65495,80,4294887867,260752,2
639,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
640,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
641,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
642,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
643,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
644,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
645,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
646,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
647,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
648,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
649,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
650,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
651,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
652,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
653,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
654,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
655,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
656,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
657,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
658,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
659,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
660,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
661,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
662,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
663,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
664,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
665,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
666,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
667,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
668,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
669,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
670,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
671,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
672,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
673,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
674,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
675,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
676,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
677,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
678,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
679,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
680,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
681,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
682,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
683,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
684,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
685,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
686,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
687,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
688,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
689,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
690,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
691,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
692,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
693,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
694,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
695,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
696,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
697,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
698,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
699,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
700,43910,65536,0,0,4294965003,65495,81,4294887867,260785,2
701,43910,65536,0,0,4294965002,65496,81,4294887867,260785,2
702,43910,65536,0,0,4294965002,65496,81,4294887867,260785,2
703,43910,65536,0,0,4294965002,65496,81,4294887867,260785,2
704,43910,65536,0,0,4294965002,65496,81,4294887867,260785,2
705,43910,65536,0,0,4294965002,65496,81,4294887867,260785,2
706,43910,65536,0,0,4294965002,65496,81,4294887867,260785,2
707,43910,65536,0,0,4294965001,65496,81,4294887867,260785,2
708,43910,65536,0,0,4294965001,65496,81,4294887867,260785,2
709,43910,65536,0,0,4294965001,65495,81,4294887867,260785,2
710,43910,65536,0,0,4294965001,65495,81,4294887867,260785,2
711,43910,65536,0,0,4294965001,65495,81,4294887867,260785,2
712,43910,65536,0,0,4294965001,65496,81,4294887867,260785,2
713,43910,65536,0,0,4294965000,65496,81,4294887867,260785,2
714,43910,65536,0,0,4294965000,65496,81,4294887867,260785,2
715,43910,65536,0,0,4294965000,65496,81,4294887867,260785,2
716,43910,65536,0,0,4294965000,65496,81,4294887867,260785,2
717,43910,65536,0,0,4294965000,65496,81,4294887867,260785,2
718,43910,65536,0,0,4294965000,65496,81,4294887867,260785,2
719,43910,65536,0,0,4294964999,65495,81,4294887867,260785,2
720,43910,65536,0,0,4294964999,65495,81,4294887867,260785,2
721,43910,65536,0,0,4294964999,65496,81,4294887867,260785,2
722,43910,65536,0,0,4294964999,65496,81,4294887867,260785,2
723,43910,65536,0,0,4294964998,65496,81,4294887867,260785,2
724,43910,65536,0,0,4294964998,65496,81,4294887867,260785,2
725,43910,65536,0,0,4294964998,65496,81,4294887867,260785,2
726,43910,65536,0,0,4294964998,65496,81,4294887867,260785,2
727,43910,65536,0,0,4294964997,65496,81,4294887867,260785,2
728,43910,65536,0,0,4294964997,65496,81,4294887867,260785,2
729,43910,65536,0,0,4294964997,65495,82,4294887867,260785,2
730,43910,65536,0,0,4294964997,65495,82,4294887867,260785,2
731,43910,65536,0,0,4294964996,65496,82,4294887867,260785,2
732,43910,65536,0,0,4294964996,65496,82,4294887867,260785,2
733,43910,65536,0,0,4294964995,65496,82,4294887867,260785,2
734,43910,65536,0,0,4294964995,65496,82,4294887867,260785,2
735,43910,65536,0,0,4294964995,65496,82,4294887867,260785,2
736,43910,65536,0,0,4294964995,65495,82,4294887867,260785,2
737,43910,65536,0,0,4294964994,65496,82,4294887867,260785,2
738,43910,65536,0,0,4294964994,65496,82,4294887867,260785,2
739,43910,65536,0,0,4294964994,65496,82,4294887867,260785,2
740,43910,65536,0,0,4294964993,65495,82,4294887867,260785,2
741,43910,65536,0,0,4294964992,65496,82,4294887867,260785,2
742,43910,65536,0,0,4294964992,65496,82,4294887867,260785,2
743,43910,65536,0,0,4294964992,65496,82,4294887867,260785,2
744,43910,65536,0,0,4294964991,65496,82,4294887867,260785,2
745,43910,65536,0,0,4294964990,65496,82,4294887867,260785,2
746,43910,65536,0,0,4294964990,65496,82,4294887867,260785,2
747,43910,65536,0,0,4294964988,65496,82,4294887867,260785,2
748,43910,65536,0,0,4294964988,65496,82,4294887867,260785,2
749,43910,65536,0,0,4294964988,65496,82,4294887867,260785,2
750,43910,65536,0,0,4294964987,65495,82,4294887867,260785,2
751,43910,65536,0,0,4294964985,65496,82,4294887867,260785,2
752,43910,65536,0,0,4294964985,65496,82,4294887867,260785,2
753,43910,65536,0,0,4294964984,65496,82,4294887867,260785,2
754,43910,65536,0,0,4294964984,65496,82,4294887867,260785,2
755,43910,65536,0,0,4294964982,65495,82,4294887867,260785,2
756,43910,65536,0,0,4294964982,65495,82,4294887867,260785,2
757,43910,65536,0,0,4294964979,65496,82,4294887867,260785,2
758,43910,65536,0,0,4294964979,65496,82,4294887867,260785,2
759,43910,65536,0,0,4294964977,65495,82,4294887867,260785,2
760,43910,65536,0,0,4294964977,65495,82,4294887867,260785,2
761,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
762,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
763,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
764,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
765,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
766,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
767,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
768,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
769,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
770,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
771,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
772,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
773,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
774,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
775,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
776,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
777,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
778,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
779,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
780,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
781,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
782,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
783,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
784,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
785,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
786,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
787,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
788,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
789,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
790,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
791,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
792,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
793,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
794,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
795,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
796,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
797,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
798,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
799,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
800,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
801,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
802,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
803,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
804,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
805,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
806,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
807,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
808,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
809,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
810,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
811,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
812,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
813,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
814,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
815,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
816,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
817,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
818,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
819,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
820,43910,65536,0,0,4294964973,65496,82,4294887867,260785,2
821,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
822,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
823,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
824,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
825,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
826,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
827,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
828,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
829,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
830,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
831,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
832,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
833,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
834,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
835,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
836,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
837,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
838,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
839,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
840,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
841,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
842,43910,65536,0,0,4294964973,65496,82,4294887867,260752,2
843,43910,65536,0,0,4294964973,65496,83,4294887867,260752,2
844,43910,65536,0,0,4294964973,65496,83,4294887867,260752,2
845,33425,65536,1,0,4294964973,65496,83,4294826919,0,2
846,33425,65536,0,0,4294964973,65496,83,4294826919,0,2
847,33425,65536,0,0,4294964973,65496,84,4294826919,0,2
848,33425,65536,0,0,4294964973,65496,85,4294826919,0,2
849,33425,65536,0,0,4294964973,65495,85,4294826919,0,2
850,33425,65536,0,0,4294964973,65495,85,4294826919,0,2
851,33425,65536,0,0,4294964971,65495,86,4294826919,0,2
852,33425,65536,0,0,4294964971,65495,86,4294826919,0,2
853,33425,65536,0,0,4294964971,65495,86,4294826919,0,2
854,33425,65536,0,0,4294964970,65495,86,4294826919,0,2
855,33425,65536,0,0,4294964970,65495,86,4294826919,0,2
856,33425,65536,0,0,4294964970,65495,86,4294826919,0,2
857,33425,65536,0,0,4294964969,65495,86,4294826919,0,2
858,33425,65536,0,0,4294964969,65495,86,4294826919,0,2
859,33425,65536,0,0,4294964968,65495,86,4294826919,0,2
860,33425,65536,0,0,4294964968,65495,86,4294826919,0,2
861,33425,65536,0,0,4294964968,65495,86,4294826919,0,2
862,33425,65536,0,0,4294964967,65494,86,4294826919,0,2
863,33425,65536,0,0,4294964967,65494,86,4294826919,0,2
864,33425,65536,0,0,4294964966,65495,86,4294826919,0,2
865,33425,65536,0,0,4294964965,65494,86,4294826919,0,2
866,33425,65536,0,0,4294964965,65494,86,4294826919,0,2
867,33425,65536,0,0,4294964965,65494,86,4294826919,0,2
868,33425,65536,0,0,4294964964,65494,86,4294826919,0,2
869,33425,65536,0,0,4294964963,65494,86,4294826919,0,2
870,33425,65536,0,0,4294964963,65494,86,4294826919,0,2
871,33425,65536,0,0,4294964962,65494,86,4294826919,0,2
872,33425,65536,0,0,4294964962,65494,86,4294826919,0,2
873,33425,65536,0,0,4294964961,65494,86,4294826919,0,2
874,33425,65536,0,0,4294964961,65494,86,4294826919,0,2
875,33425,65536,0,0,4294964960,65494,86,4294826919,0,2
876,33425,65536,0,0,4294964960,65494,86,4294826919,0,2
877,33425,65536,0,0,4294964960,65494,86,4294826919,0,2
878,33425,65536,0,0,4294964960,65494,86,4294826919,0,2
879,33425,65536,0,0,4294964959,65494,86,4294826919,0,2
880,33425,65536,0,0,4294964959,65494,86,4294826919,0,2
881,33425,65536,0,0,4294964958,65494,86,4294826919,0,2
882,33425,65536,0,0,4294964958,65494,86,4294826919,0,2
883,33425,65536,0,0,4294964958,65494,86,4294826919,0,2
884,33425,65536,0,0,4294964957,65494,86,4294826919,0,2
885,33425,65536,0,0,4294964956,65494,86,4294826919,0,2
886,33425,65536,0,0,4294964956,65494,86,4294826919,0,2
887,33425,65536,0,0,4294964955,65494,86,4294826919,0,2
888,33425,65536,0,0,4294964955,65494,86,4294826919,0,2
889,33425,65536,0,0,4294964955,65494,86,4294826919,0,2
890,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
891,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
892,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
893,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
894,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
895,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
896,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
897,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
898,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
899,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
900,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
901,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
902,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
903,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
904,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
905,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
906,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
907,33425,65536,0,0,4294964954,65494,86,4294826919,0,2
908,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
909,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
910,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
911,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
912,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
913,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
914,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
915,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
916,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
917,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
918,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
919,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
920,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
921,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
922,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
923,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
924,33425,65536,0,0,4294964954,65494,88,4294826919,0,2
